p_brand	p_type	p_size	supplier_cnt
Brand#35	PROMO POLISHED BRASS	19	4521
Brand#42	STANDARD PLATED COPPER	45	4521
Brand#53	MEDIUM BURNISHED BRASS	36	4521
Brand#55	PROMO ANODIZED COPPER	23	4521
Brand#11	PROMO BRUSHED TIN	14	4520
Brand#12	PROMO BRUSHED TIN	23	4520
Brand#21	ECONOMY BURNISHED COPPER	23	4520
Brand#22	ECONOMY ANODIZED COPPER	14	4520
Brand#23	ECONOMY PLATED NICKEL	3	4520
Brand#24	PROMO BURNISHED TIN	3	4520
Brand#35	PROMO ANODIZED BRASS	14	4520
Brand#42	ECONOMY POLISHED TIN	9	4520
Brand#43	STANDARD ANODIZED NICKEL	23	4520
Brand#43	STANDARD POLISHED BRASS	49	4520
Brand#52	ECONOMY BURNISHED BRASS	36	4520
Brand#52	ECONOMY POLISHED COPPER	23	4520
Brand#53	MEDIUM BURNISHED NICKEL	19	4520
Brand#55	MEDIUM PLATED BRASS	23	4520
Brand#12	MEDIUM BURNISHED NICKEL	23	4519
Brand#15	LARGE ANODIZED NICKEL	49	4519
Brand#22	SMALL POLISHED NICKEL	14	4519
Brand#23	SMALL BRUSHED NICKEL	9	4519
Brand#52	PROMO POLISHED STEEL	14	4519
Brand#52	STANDARD POLISHED STEEL	19	4519
Brand#55	LARGE BRUSHED TIN	49	4519
Brand#12	SMALL POLISHED COPPER	49	4518
Brand#13	LARGE POLISHED STEEL	14	4518
Brand#13	MEDIUM BURNISHED BRASS	49	4518
Brand#13	SMALL PLATED BRASS	19	4518
Brand#15	ECONOMY BRUSHED COPPER	14	4518
Brand#24	ECONOMY POLISHED STEEL	14	4518
Brand#25	STANDARD ANODIZED NICKEL	3	4518
Brand#31	MEDIUM BRUSHED COPPER	36	4518
Brand#31	SMALL POLISHED BRASS	19	4518
Brand#33	LARGE POLISHED TIN	23	4518
Brand#41	SMALL BRUSHED BRASS	19	4518
Brand#42	PROMO POLISHED NICKEL	36	4518
Brand#44	SMALL BURNISHED TIN	45	4518
Brand#53	STANDARD BURNISHED NICKEL	9	4518
Brand#54	PROMO BRUSHED NICKEL	14	4518
Brand#13	LARGE ANODIZED COPPER	19	4517
Brand#15	LARGE ANODIZED COPPER	36	4517
Brand#24	SMALL PLATED BRASS	36	4517
Brand#33	LARGE BURNISHED NICKEL	45	4517
Brand#35	PROMO ANODIZED COPPER	49	4517
Brand#35	PROMO POLISHED COPPER	19	4517
Brand#35	STANDARD BURNISHED BRASS	49	4517
Brand#41	SMALL BURNISHED NICKEL	19	4517
Brand#43	MEDIUM PLATED STEEL	36	4517
Brand#43	PROMO BURNISHED STEEL	36	4517
Brand#52	ECONOMY POLISHED STEEL	14	4517
Brand#15	PROMO PLATED TIN	49	4516
Brand#22	SMALL PLATED NICKEL	23	4516
Brand#25	LARGE BURNISHED BRASS	23	4516
Brand#43	ECONOMY POLISHED TIN	14	4516
Brand#52	ECONOMY BRUSHED NICKEL	36	4516
Brand#53	ECONOMY BURNISHED COPPER	9	4516
Brand#12	MEDIUM ANODIZED COPPER	3	4515
Brand#13	MEDIUM PLATED NICKEL	3	4515
Brand#13	STANDARD BRUSHED COPPER	49	4515
Brand#22	PROMO POLISHED BRASS	19	4515
Brand#22	STANDARD ANODIZED COPPER	3	4515
Brand#25	LARGE BRUSHED BRASS	19	4515
Brand#25	LARGE BURNISHED COPPER	23	4515
Brand#33	PROMO PLATED COPPER	23	4515
Brand#43	STANDARD PLATED BRASS	19	4515
Brand#51	LARGE PLATED TIN	3	4515
Brand#52	MEDIUM BRUSHED STEEL	9	4515
Brand#53	STANDARD BRUSHED TIN	3	4515
Brand#54	MEDIUM PLATED STEEL	36	4515
Brand#54	SMALL BURNISHED STEEL	23	4515
Brand#54	STANDARD ANODIZED COPPER	49	4515
Brand#14	STANDARD BURNISHED COPPER	3	4514
Brand#22	ECONOMY BURNISHED COPPER	49	4514
Brand#24	ECONOMY POLISHED NICKEL	36	4514
Brand#31	SMALL BURNISHED BRASS	36	4514
Brand#33	PROMO BRUSHED STEEL	36	4514
Brand#43	ECONOMY BRUSHED TIN	45	4514
Brand#43	ECONOMY POLISHED NICKEL	45	4514
Brand#43	LARGE BURNISHED STEEL	45	4514
Brand#44	SMALL POLISHED NICKEL	23	4514
Brand#51	ECONOMY POLISHED STEEL	3	4514
Brand#52	STANDARD ANODIZED COPPER	36	4514
Brand#52	STANDARD BRUSHED COPPER	19	4514
Brand#55	ECONOMY BRUSHED TIN	9	4514
Brand#12	STANDARD ANODIZED NICKEL	23	4513
Brand#13	LARGE ANODIZED TIN	9	4513
Brand#22	LARGE BRUSHED COPPER	23	4513
Brand#24	LARGE BURNISHED NICKEL	23	4513
Brand#33	LARGE ANODIZED COPPER	3	4513
Brand#43	LARGE BRUSHED COPPER	14	4513
Brand#43	PROMO BRUSHED COPPER	23	4513
Brand#44	ECONOMY BRUSHED NICKEL	49	4513
Brand#54	MEDIUM PLATED TIN	45	4513
Brand#54	STANDARD BRUSHED STEEL	14	4513
Brand#14	MEDIUM BURNISHED STEEL	49	4512
Brand#21	LARGE BRUSHED TIN	49	4512
Brand#23	LARGE BURNISHED STEEL	9	4512
Brand#25	STANDARD ANODIZED BRASS	3	4512
Brand#31	LARGE POLISHED NICKEL	19	4512
Brand#41	PROMO ANODIZED TIN	9	4512
Brand#41	STANDARD BRUSHED COPPER	19	4512
Brand#41	STANDARD POLISHED BRASS	9	4512
Brand#53	SMALL PLATED TIN	9	4512
Brand#54	MEDIUM PLATED NICKEL	19	4512
Brand#55	PROMO BURNISHED BRASS	45	4512
Brand#11	LARGE PLATED BRASS	23	4511
Brand#12	MEDIUM PLATED STEEL	19	4511
Brand#13	LARGE ANODIZED BRASS	49	4511
Brand#14	PROMO POLISHED STEEL	36	4511
Brand#15	ECONOMY PLATED COPPER	19	4511
Brand#15	LARGE ANODIZED STEEL	36	4511
Brand#15	LARGE BRUSHED STEEL	23	4511
Brand#15	PROMO PLATED NICKEL	19	4511
Brand#22	SMALL POLISHED BRASS	19	4511
Brand#25	PROMO ANODIZED COPPER	36	4511
Brand#31	PROMO POLISHED NICKEL	9	4511
Brand#35	ECONOMY BRUSHED COPPER	23	4511
Brand#43	ECONOMY POLISHED NICKEL	23	4511
Brand#43	LARGE BURNISHED NICKEL	23	4511
Brand#51	STANDARD PLATED NICKEL	49	4511
Brand#53	ECONOMY POLISHED COPPER	9	4511
Brand#53	LARGE ANODIZED BRASS	45	4511
Brand#53	LARGE ANODIZED NICKEL	23	4511
Brand#54	LARGE PLATED TIN	9	4511
Brand#11	MEDIUM ANODIZED NICKEL	3	4510
Brand#15	SMALL BURNISHED STEEL	49	4510
Brand#15	STANDARD PLATED STEEL	14	4510
Brand#21	MEDIUM BRUSHED BRASS	3	4510
Brand#23	PROMO PLATED COPPER	14	4510
Brand#24	ECONOMY BRUSHED TIN	14	4510
Brand#31	ECONOMY PLATED STEEL	19	4510
Brand#31	ECONOMY PLATED TIN	19	4510
Brand#31	SMALL POLISHED TIN	49	4510
Brand#53	PROMO PLATED BRASS	9	4510
Brand#55	LARGE ANODIZED STEEL	23	4510
Brand#14	MEDIUM PLATED COPPER	14	4509
Brand#21	ECONOMY POLISHED COPPER	23	4509
Brand#23	MEDIUM BURNISHED COPPER	19	4509
Brand#31	ECONOMY POLISHED TIN	23	4509
Brand#34	MEDIUM PLATED COPPER	45	4509
Brand#42	MEDIUM BURNISHED BRASS	14	4509
Brand#43	ECONOMY POLISHED STEEL	49	4509
Brand#44	LARGE POLISHED COPPER	9	4509
Brand#51	ECONOMY BURNISHED TIN	14	4509
Brand#13	LARGE BURNISHED BRASS	19	4508
Brand#15	PROMO PLATED STEEL	9	4508
Brand#24	ECONOMY PLATED BRASS	19	4508
Brand#25	ECONOMY ANODIZED TIN	49	4508
Brand#51	MEDIUM PLATED TIN	23	4508
Brand#51	SMALL ANODIZED COPPER	9	4508
Brand#53	LARGE ANODIZED COPPER	45	4508
Brand#55	STANDARD BURNISHED TIN	23	4508
Brand#14	LARGE ANODIZED TIN	45	4507
Brand#21	LARGE POLISHED TIN	19	4507
Brand#21	MEDIUM BRUSHED TIN	23	4507
Brand#22	SMALL POLISHED BRASS	49	4507
Brand#22	STANDARD ANODIZED NICKEL	23	4507
Brand#31	STANDARD PLATED STEEL	3	4507
Brand#33	PROMO BRUSHED TIN	9	4507
Brand#35	PROMO POLISHED BRASS	9	4507
Brand#35	STANDARD BRUSHED COPPER	49	4507
Brand#44	ECONOMY BRUSHED BRASS	9	4507
Brand#55	MEDIUM BURNISHED COPPER	36	4507
Brand#14	ECONOMY PLATED TIN	23	4506
Brand#14	LARGE BURNISHED NICKEL	14	4506
Brand#15	ECONOMY BURNISHED TIN	23	4506
Brand#33	ECONOMY BURNISHED BRASS	9	4506
Brand#34	STANDARD PLATED TIN	19	4506
Brand#35	LARGE PLATED NICKEL	9	4506
Brand#35	MEDIUM BURNISHED NICKEL	45	4506
Brand#41	LARGE ANODIZED STEEL	14	4506
Brand#41	LARGE POLISHED BRASS	36	4506
Brand#41	PROMO PLATED STEEL	45	4506
Brand#42	LARGE BURNISHED STEEL	23	4506
Brand#51	LARGE ANODIZED STEEL	49	4506
Brand#51	LARGE PLATED COPPER	36	4506
Brand#52	ECONOMY BRUSHED NICKEL	45	4506
Brand#52	LARGE BRUSHED BRASS	19	4506
Brand#52	LARGE BRUSHED NICKEL	9	4506
Brand#52	PROMO BURNISHED TIN	3	4506
Brand#53	LARGE BURNISHED STEEL	14	4506
Brand#53	MEDIUM ANODIZED STEEL	19	4506
Brand#11	ECONOMY BURNISHED COPPER	3	4505
Brand#11	MEDIUM PLATED BRASS	36	4505
Brand#12	SMALL BRUSHED STEEL	9	4505
Brand#13	ECONOMY BRUSHED BRASS	49	4505
Brand#24	PROMO BURNISHED NICKEL	3	4505
Brand#25	MEDIUM ANODIZED TIN	19	4505
Brand#32	PROMO BRUSHED TIN	9	4505
Brand#33	ECONOMY PLATED TIN	9	4505
Brand#33	STANDARD BRUSHED BRASS	3	4505
Brand#34	MEDIUM PLATED STEEL	9	4505
Brand#35	STANDARD POLISHED COPPER	9	4505
Brand#41	PROMO PLATED NICKEL	19	4505
Brand#42	PROMO ANODIZED NICKEL	45	4505
Brand#43	LARGE PLATED COPPER	19	4505
Brand#52	LARGE ANODIZED STEEL	3	4505
Brand#53	SMALL BRUSHED COPPER	45	4505
Brand#55	PROMO POLISHED STEEL	3	4505
Brand#12	LARGE POLISHED COPPER	19	4504
Brand#13	STANDARD BRUSHED TIN	49	4504
Brand#22	PROMO BURNISHED TIN	23	4504
Brand#22	SMALL BURNISHED COPPER	36	4504
Brand#22	STANDARD BURNISHED STEEL	19	4504
Brand#23	PROMO POLISHED COPPER	49	4504
Brand#33	PROMO BRUSHED BRASS	9	4504
Brand#34	MEDIUM BRUSHED BRASS	9	4504
Brand#35	ECONOMY ANODIZED COPPER	9	4504
Brand#35	MEDIUM BRUSHED TIN	19	4504
Brand#35	MEDIUM BURNISHED NICKEL	9	4504
Brand#41	SMALL PLATED BRASS	19	4504
Brand#43	STANDARD BRUSHED BRASS	36	4504
Brand#52	LARGE PLATED COPPER	19	4504
Brand#52	SMALL ANODIZED STEEL	23	4504
Brand#54	ECONOMY BURNISHED COPPER	49	4504
Brand#54	LARGE PLATED TIN	3	4504
Brand#54	STANDARD BRUSHED NICKEL	45	4504
Brand#11	LARGE BRUSHED TIN	14	4503
Brand#11	STANDARD PLATED STEEL	23	4503
Brand#12	MEDIUM BURNISHED TIN	36	4503
Brand#15	MEDIUM BRUSHED NICKEL	14	4503
Brand#15	SMALL PLATED COPPER	3	4503
Brand#15	STANDARD BURNISHED TIN	23	4503
Brand#21	STANDARD BURNISHED STEEL	49	4503
Brand#23	LARGE POLISHED NICKEL	9	4503
Brand#25	ECONOMY BRUSHED STEEL	36	4503
Brand#25	LARGE BURNISHED BRASS	19	4503
Brand#25	LARGE PLATED NICKEL	23	4503
Brand#32	LARGE BURNISHED STEEL	36	4503
Brand#52	STANDARD POLISHED NICKEL	3	4503
Brand#53	MEDIUM ANODIZED NICKEL	45	4503
Brand#54	ECONOMY BRUSHED STEEL	45	4503
Brand#55	SMALL BURNISHED BRASS	9	4503
Brand#11	PROMO POLISHED NICKEL	45	4502
Brand#13	PROMO BURNISHED TIN	49	4502
Brand#14	PROMO ANODIZED STEEL	19	4502
Brand#15	ECONOMY BRUSHED NICKEL	23	4502
Brand#15	SMALL ANODIZED TIN	49	4502
Brand#33	MEDIUM PLATED STEEL	45	4502
Brand#34	LARGE BRUSHED STEEL	19	4502
Brand#41	LARGE POLISHED NICKEL	14	4502
Brand#41	SMALL PLATED COPPER	36	4502
Brand#43	STANDARD PLATED TIN	49	4502
Brand#53	SMALL BRUSHED COPPER	9	4502
Brand#54	ECONOMY PLATED BRASS	23	4502
Brand#54	PROMO BRUSHED COPPER	45	4502
Brand#54	SMALL BRUSHED BRASS	49	4502
Brand#21	ECONOMY ANODIZED STEEL	14	4501
Brand#21	MEDIUM BURNISHED COPPER	49	4501
Brand#23	ECONOMY BRUSHED BRASS	36	4501
Brand#23	SMALL PLATED COPPER	9	4501
Brand#24	SMALL POLISHED COPPER	23	4501
Brand#25	MEDIUM ANODIZED COPPER	23	4501
Brand#32	STANDARD ANODIZED TIN	23	4501
Brand#33	MEDIUM BRUSHED BRASS	19	4501
Brand#34	SMALL BRUSHED NICKEL	14	4501
Brand#35	MEDIUM ANODIZED TIN	36	4501
Brand#41	LARGE PLATED BRASS	49	4501
Brand#41	SMALL POLISHED STEEL	3	4501
Brand#43	ECONOMY BURNISHED COPPER	45	4501
Brand#44	PROMO BURNISHED STEEL	3	4501
Brand#44	SMALL ANODIZED TIN	45	4501
Brand#54	LARGE ANODIZED COPPER	3	4501
Brand#55	ECONOMY PLATED BRASS	9	4501
Brand#11	ECONOMY POLISHED NICKEL	49	4500
Brand#12	ECONOMY BRUSHED NICKEL	23	4500
Brand#13	STANDARD BRUSHED NICKEL	14	4500
Brand#15	LARGE BRUSHED BRASS	49	4500
Brand#15	PROMO ANODIZED STEEL	49	4500
Brand#21	ECONOMY BRUSHED TIN	14	4500
Brand#21	SMALL BURNISHED STEEL	36	4500
Brand#22	ECONOMY BRUSHED TIN	19	4500
Brand#25	LARGE PLATED STEEL	9	4500
Brand#25	STANDARD PLATED TIN	45	4500
Brand#31	SMALL BURNISHED STEEL	19	4500
Brand#43	SMALL BRUSHED TIN	23	4500
Brand#44	STANDARD PLATED TIN	23	4500
Brand#54	MEDIUM BURNISHED NICKEL	36	4500
Brand#11	PROMO PLATED COPPER	19	4499
Brand#11	SMALL PLATED STEEL	45	4499
Brand#12	STANDARD POLISHED BRASS	19	4499
Brand#13	PROMO POLISHED BRASS	14	4499
Brand#13	STANDARD ANODIZED BRASS	14	4499
Brand#15	SMALL PLATED BRASS	9	4499
Brand#23	SMALL POLISHED NICKEL	9	4499
Brand#23	STANDARD PLATED COPPER	36	4499
Brand#31	LARGE ANODIZED TIN	3	4499
Brand#31	MEDIUM ANODIZED BRASS	49	4499
Brand#32	ECONOMY ANODIZED TIN	23	4499
Brand#32	STANDARD PLATED NICKEL	45	4499
Brand#33	PROMO BRUSHED BRASS	45	4499
Brand#34	LARGE POLISHED NICKEL	45	4499
Brand#35	LARGE ANODIZED BRASS	19	4499
Brand#41	STANDARD POLISHED COPPER	3	4499
Brand#43	PROMO POLISHED TIN	3	4499
Brand#51	SMALL BRUSHED NICKEL	49	4499
Brand#51	STANDARD PLATED STEEL	3	4499
Brand#53	MEDIUM PLATED STEEL	19	4499
Brand#11	LARGE BURNISHED NICKEL	36	4498
Brand#12	ECONOMY BURNISHED STEEL	23	4498
Brand#14	PROMO BURNISHED COPPER	45	4498
Brand#21	SMALL BRUSHED TIN	9	4498
Brand#21	STANDARD PLATED NICKEL	19	4498
Brand#22	LARGE ANODIZED COPPER	36	4498
Brand#23	SMALL ANODIZED NICKEL	49	4498
Brand#23	STANDARD BRUSHED TIN	45	4498
Brand#25	LARGE BRUSHED TIN	14	4498
Brand#31	ECONOMY BRUSHED COPPER	23	4498
Brand#34	MEDIUM BRUSHED NICKEL	36	4498
Brand#51	ECONOMY BRUSHED COPPER	36	4498
Brand#53	LARGE POLISHED NICKEL	45	4498
Brand#53	MEDIUM BRUSHED COPPER	3	4498
Brand#54	ECONOMY PLATED TIN	23	4498
Brand#55	MEDIUM PLATED NICKEL	23	4498
Brand#12	STANDARD ANODIZED COPPER	36	4497
Brand#12	STANDARD BURNISHED NICKEL	19	4497
Brand#13	MEDIUM PLATED STEEL	36	4497
Brand#13	PROMO ANODIZED NICKEL	14	4497
Brand#13	SMALL ANODIZED NICKEL	14	4497
Brand#25	STANDARD ANODIZED BRASS	14	4497
Brand#34	ECONOMY PLATED STEEL	9	4497
Brand#34	ECONOMY PLATED TIN	19	4497
Brand#34	LARGE ANODIZED NICKEL	36	4497
Brand#44	PROMO BURNISHED COPPER	23	4497
Brand#51	MEDIUM PLATED STEEL	49	4497
Brand#52	LARGE BURNISHED BRASS	14	4497
Brand#53	ECONOMY PLATED NICKEL	23	4497
Brand#54	STANDARD ANODIZED NICKEL	3	4497
Brand#55	STANDARD PLATED STEEL	23	4497
Brand#11	ECONOMY BURNISHED NICKEL	49	4496
Brand#14	LARGE BRUSHED COPPER	3	4496
Brand#14	LARGE BURNISHED NICKEL	49	4496
Brand#14	STANDARD ANODIZED TIN	14	4496
Brand#15	ECONOMY BRUSHED NICKEL	14	4496
Brand#21	ECONOMY BURNISHED TIN	49	4496
Brand#23	LARGE BRUSHED TIN	9	4496
Brand#23	LARGE PLATED STEEL	9	4496
Brand#23	SMALL ANODIZED COPPER	14	4496
Brand#23	STANDARD ANODIZED NICKEL	45	4496
Brand#24	ECONOMY BRUSHED BRASS	49	4496
Brand#31	STANDARD BURNISHED STEEL	49	4496
Brand#34	ECONOMY PLATED TIN	45	4496
Brand#35	PROMO PLATED NICKEL	19	4496
Brand#44	LARGE ANODIZED BRASS	23	4496
Brand#53	LARGE BRUSHED BRASS	23	4496
Brand#54	ECONOMY PLATED STEEL	36	4496
Brand#54	PROMO PLATED BRASS	3	4496
Brand#55	LARGE BRUSHED NICKEL	45	4496
Brand#11	ECONOMY PLATED COPPER	3	4495
Brand#12	LARGE BURNISHED BRASS	9	4495
Brand#13	LARGE BURNISHED TIN	49	4495
Brand#14	LARGE PLATED STEEL	3	4495
Brand#15	STANDARD PLATED COPPER	19	4495
Brand#21	LARGE POLISHED STEEL	9	4495
Brand#23	SMALL ANODIZED TIN	23	4495
Brand#25	ECONOMY BRUSHED NICKEL	36	4495
Brand#25	ECONOMY BURNISHED BRASS	9	4495
Brand#25	LARGE PLATED TIN	45	4495
Brand#32	SMALL POLISHED TIN	14	4495
Brand#32	STANDARD BURNISHED STEEL	36	4495
Brand#33	PROMO ANODIZED NICKEL	36	4495
Brand#34	SMALL BURNISHED BRASS	19	4495
Brand#35	ECONOMY ANODIZED STEEL	3	4495
Brand#41	STANDARD POLISHED COPPER	45	4495
Brand#42	ECONOMY BURNISHED NICKEL	14	4495
Brand#44	PROMO POLISHED TIN	23	4495
Brand#51	LARGE PLATED STEEL	14	4495
Brand#55	ECONOMY POLISHED BRASS	49	4495
Brand#11	PROMO BRUSHED BRASS	3	4494
Brand#13	LARGE ANODIZED NICKEL	19	4494
Brand#21	MEDIUM ANODIZED COPPER	19	4494
Brand#22	PROMO BRUSHED TIN	49	4494
Brand#22	STANDARD POLISHED STEEL	23	4494
Brand#23	LARGE PLATED BRASS	14	4494
Brand#23	SMALL BRUSHED BRASS	23	4494
Brand#24	STANDARD ANODIZED NICKEL	14	4494
Brand#31	STANDARD BURNISHED COPPER	23	4494
Brand#32	ECONOMY BURNISHED NICKEL	14	4494
Brand#33	SMALL ANODIZED NICKEL	36	4494
Brand#43	ECONOMY BURNISHED COPPER	36	4494
Brand#43	LARGE BRUSHED BRASS	36	4494
Brand#43	LARGE BURNISHED NICKEL	45	4494
Brand#43	MEDIUM PLATED NICKEL	14	4494
Brand#44	LARGE BURNISHED NICKEL	19	4494
Brand#51	PROMO ANODIZED STEEL	36	4494
Brand#52	ECONOMY POLISHED STEEL	19	4494
Brand#53	LARGE PLATED STEEL	9	4494
Brand#54	LARGE BRUSHED STEEL	3	4494
Brand#54	PROMO PLATED STEEL	14	4494
Brand#54	STANDARD BRUSHED COPPER	14	4494
Brand#55	PROMO BRUSHED COPPER	19	4494
Brand#55	STANDARD BURNISHED NICKEL	3	4494
Brand#11	STANDARD BURNISHED TIN	19	4493
Brand#13	STANDARD BURNISHED BRASS	19	4493
Brand#21	SMALL BURNISHED NICKEL	23	4493
Brand#23	PROMO POLISHED TIN	36	4493
Brand#23	SMALL BURNISHED STEEL	45	4493
Brand#24	ECONOMY PLATED COPPER	14	4493
Brand#25	PROMO ANODIZED COPPER	3	4493
Brand#25	STANDARD PLATED BRASS	49	4493
Brand#32	SMALL ANODIZED NICKEL	9	4493
Brand#34	MEDIUM BURNISHED TIN	3	4493
Brand#34	PROMO ANODIZED TIN	23	4493
Brand#34	SMALL BURNISHED BRASS	9	4493
Brand#41	PROMO PLATED TIN	19	4493
Brand#41	PROMO POLISHED TIN	9	4493
Brand#44	SMALL PLATED COPPER	3	4493
Brand#51	MEDIUM ANODIZED BRASS	23	4493
Brand#52	STANDARD BRUSHED NICKEL	45	4493
Brand#53	MEDIUM PLATED NICKEL	19	4493
Brand#53	PROMO PLATED STEEL	23	4493
Brand#53	STANDARD PLATED COPPER	36	4493
Brand#15	LARGE BRUSHED STEEL	14	4492
Brand#25	MEDIUM PLATED STEEL	45	4492
Brand#41	PROMO POLISHED TIN	3	4492
Brand#54	STANDARD BURNISHED NICKEL	14	4492
Brand#12	LARGE PLATED STEEL	49	4491
Brand#22	LARGE PLATED TIN	23	4491
Brand#23	ECONOMY ANODIZED TIN	36	4491
Brand#32	MEDIUM ANODIZED BRASS	19	4491
Brand#43	SMALL BRUSHED STEEL	9	4491
Brand#44	STANDARD ANODIZED STEEL	9	4491
Brand#44	STANDARD PLATED STEEL	36	4491
Brand#51	ECONOMY POLISHED STEEL	36	4491
Brand#55	LARGE PLATED COPPER	23	4491
Brand#11	MEDIUM PLATED NICKEL	14	4490
Brand#13	ECONOMY BRUSHED COPPER	19	4490
Brand#15	ECONOMY POLISHED TIN	14	4490
Brand#15	LARGE POLISHED NICKEL	23	4490
Brand#15	PROMO PLATED TIN	14	4490
Brand#21	LARGE POLISHED BRASS	36	4490
Brand#21	PROMO BURNISHED NICKEL	45	4490
Brand#21	PROMO POLISHED STEEL	49	4490
Brand#22	MEDIUM BRUSHED BRASS	45	4490
Brand#22	SMALL ANODIZED COPPER	14	4490
Brand#31	MEDIUM PLATED STEEL	23	4490
Brand#31	STANDARD BRUSHED NICKEL	14	4490
Brand#32	ECONOMY BURNISHED TIN	19	4490
Brand#33	SMALL POLISHED TIN	19	4490
Brand#42	LARGE ANODIZED STEEL	14	4490
Brand#51	PROMO BRUSHED STEEL	9	4490
Brand#52	LARGE PLATED STEEL	49	4490
Brand#53	STANDARD BRUSHED STEEL	23	4490
Brand#54	SMALL BRUSHED NICKEL	45	4490
Brand#54	SMALL BRUSHED TIN	19	4490
Brand#55	PROMO ANODIZED BRASS	23	4490
Brand#12	MEDIUM BRUSHED NICKEL	49	4489
Brand#12	STANDARD BRUSHED STEEL	19	4489
Brand#13	SMALL ANODIZED STEEL	45	4489
Brand#15	PROMO POLISHED COPPER	9	4489
Brand#22	ECONOMY POLISHED STEEL	19	4489
Brand#25	PROMO BURNISHED COPPER	45	4489
Brand#31	ECONOMY BRUSHED TIN	36	4489
Brand#32	STANDARD ANODIZED TIN	45	4489
Brand#33	STANDARD POLISHED BRASS	45	4489
Brand#34	ECONOMY BURNISHED TIN	9	4489
Brand#35	ECONOMY POLISHED BRASS	3	4489
Brand#35	LARGE BRUSHED BRASS	36	4489
Brand#41	MEDIUM BRUSHED STEEL	14	4489
Brand#42	ECONOMY BURNISHED STEEL	23	4489
Brand#44	ECONOMY POLISHED COPPER	9	4489
Brand#52	LARGE PLATED NICKEL	9	4489
Brand#52	PROMO POLISHED TIN	36	4489
Brand#53	ECONOMY BURNISHED STEEL	23	4489
Brand#54	ECONOMY POLISHED STEEL	49	4489
Brand#11	PROMO BURNISHED COPPER	36	4488
Brand#13	LARGE PLATED NICKEL	23	4488
Brand#14	MEDIUM PLATED STEEL	14	4488
Brand#15	ECONOMY ANODIZED STEEL	36	4488
Brand#22	MEDIUM PLATED BRASS	45	4488
Brand#24	LARGE BURNISHED COPPER	36	4488
Brand#24	PROMO BURNISHED STEEL	49	4488
Brand#24	PROMO PLATED NICKEL	3	4488
Brand#24	PROMO POLISHED BRASS	23	4488
Brand#25	LARGE PLATED TIN	23	4488
Brand#25	LARGE POLISHED COPPER	36	4488
Brand#31	ECONOMY BURNISHED COPPER	23	4488
Brand#32	MEDIUM ANODIZED TIN	45	4488
Brand#33	SMALL BURNISHED STEEL	45	4488
Brand#34	ECONOMY ANODIZED BRASS	19	4488
Brand#42	MEDIUM ANODIZED TIN	49	4488
Brand#44	SMALL POLISHED STEEL	36	4488
Brand#51	SMALL POLISHED BRASS	9	4488
Brand#53	ECONOMY ANODIZED COPPER	23	4488
Brand#55	SMALL BURNISHED STEEL	36	4488
Brand#14	MEDIUM PLATED TIN	23	4487
Brand#14	SMALL PLATED STEEL	19	4487
Brand#14	STANDARD BRUSHED STEEL	19	4487
Brand#14	STANDARD POLISHED BRASS	14	4487
Brand#21	MEDIUM BURNISHED TIN	36	4487
Brand#24	ECONOMY PLATED NICKEL	9	4487
Brand#31	MEDIUM PLATED STEEL	3	4487
Brand#33	STANDARD ANODIZED STEEL	45	4487
Brand#41	ECONOMY ANODIZED TIN	9	4487
Brand#42	ECONOMY BRUSHED NICKEL	14	4487
Brand#42	MEDIUM BURNISHED NICKEL	19	4487
Brand#51	ECONOMY BURNISHED COPPER	23	4487
Brand#52	STANDARD PLATED COPPER	23	4487
Brand#53	STANDARD BRUSHED STEEL	19	4487
Brand#54	LARGE PLATED NICKEL	45	4487
Brand#55	LARGE BRUSHED TIN	14	4487
Brand#55	PROMO ANODIZED NICKEL	45	4487
Brand#55	STANDARD ANODIZED BRASS	36	4487
Brand#12	LARGE PLATED COPPER	3	4486
Brand#22	LARGE BURNISHED COPPER	3	4486
Brand#23	ECONOMY PLATED TIN	49	4486
Brand#25	MEDIUM ANODIZED TIN	49	4486
Brand#33	ECONOMY BRUSHED NICKEL	3	4486
Brand#34	MEDIUM BURNISHED COPPER	49	4486
Brand#34	SMALL BURNISHED COPPER	23	4486
Brand#41	STANDARD POLISHED NICKEL	23	4486
Brand#43	LARGE POLISHED TIN	45	4486
Brand#43	STANDARD BRUSHED STEEL	49	4486
Brand#51	SMALL ANODIZED NICKEL	23	4486
Brand#53	MEDIUM PLATED TIN	14	4486
Brand#54	ECONOMY PLATED COPPER	14	4486
Brand#54	MEDIUM ANODIZED STEEL	19	4486
Brand#55	MEDIUM PLATED STEEL	19	4486
Brand#12	LARGE BURNISHED NICKEL	14	4485
Brand#12	PROMO PLATED COPPER	36	4485
Brand#12	PROMO POLISHED TIN	36	4485
Brand#12	STANDARD ANODIZED BRASS	36	4485
Brand#21	PROMO BURNISHED COPPER	9	4485
Brand#22	MEDIUM BRUSHED NICKEL	45	4485
Brand#23	LARGE PLATED BRASS	23	4485
Brand#25	SMALL ANODIZED STEEL	23	4485
Brand#31	LARGE POLISHED COPPER	45	4485
Brand#31	LARGE POLISHED STEEL	9	4485
Brand#32	PROMO BRUSHED TIN	23	4485
Brand#34	MEDIUM ANODIZED STEEL	19	4485
Brand#41	MEDIUM BRUSHED BRASS	49	4485
Brand#51	ECONOMY POLISHED STEEL	49	4485
