ps_partkey	value
10175370	16265780.94
93222605	16264649.12
97483258	16264640.25
43048650	16263590.09
973636	16263424.92
29274912	16262030.3
33971655	16261777.92
41498901	16260165.66
18911638	16260060.65
11284579	16259113.44
53499910	16258508.46
89270572	16257709.02
30920009	16256347.88
80164111	16255588.96
38944798	16254882.4
15990319	16254802.12
89640790	16253727.52
47669185	16252040.7
71450668	16251284.41
28234077	16248687.65
88562130	16246553.52
20851755	16246134.57
30429373	16245470.45
80282963	16242804.27
57282052	16242605.46
42706735	16242429.44
80075414	16241964.2
35986809	16241602.53
96283246	16240859.7
57523055	16240309.04
90227244	16240086.24
96756618	16239401.84
63099538	16238311.49
89612681	16237853.83
47023294	16237564.27
90621244	16237533.45
60319339	16237429.47
77249208	16236384.75
33019562	16235997.7
29103217	16235358.23
36461610	16234931.54
86852872	16234292.48
92570431	16234161.7
47707550	16233093.45
35762925	16231961.99
70454211	16231477.14
77666284	16230726.55
15377476	16229815.91
15751815	16229112.21
22885793	16228670.88
68306219	16227289.78
93636102	16227075.38
39988652	16226913.6
95377990	16226875.02
9817077	16225968.25
99087623	16225410.64
76142798	16224655
21403607	16224329.13
18220440	16223478.86
50570002	16223224.4
11584306	16222810.8
18102885	16221793.85
92188669	16221357.87
74093230	16220411.15
47276584	16218200.33
76456522	16217398.22
79177566	16216407.57
80727366	16214074.38
69299820	16213778.38
75835974	16212012.54
87326260	16210713.88
3302900	16210470.15
23661077	16210319.51
18396769	16209949.9
57359057	16209688.9
26083935	16209642.94
91158105	16209309.7
48079187	16207090.16
54209999	16206535.2
30454929	16205914.39
85287256	16205416.14
7412105	16204231.16
76363449	16203987.3
61255148	16203983.47
44514111	16203799.25
22918663	16202966.34
28540953	16202243.66
55416109	16202154.84
88749109	16201394.22
37940610	16200834
81516099	16200781.28
34346141	16200610.48
49642082	16199092.78
14784557	16198085.93
1635168	16197607.88
96016173	16197248.11
33196252	16197214.56
75602700	16197193.8
1060474	16196386.5
15989547	16195421.51
88709802	16194302.6
5412276	16193904
252646	16193769.18
25209537	16191981.37
52590838	16191959.27
1319965	16190881.12
39894280	16190783.7
47578137	16189043.85
97140878	16188016.89
55438701	16187150.91
16831921	16186855.96
72491033	16186327.11
36131803	16185962.8
35952692	16185544.04
20515055	16184961.85
59219027	16184255.97
49587943	16184109.77
47951841	16183721.66
96743600	16183081.87
88168159	16181706.5
35785269	16180515.64
19209621	16180378.06
11171689	16178915.57
39806784	16178073.14
86006422	16177595.28
46566571	16175455.7
9716523	16173968.97
92793815	16172754.7
96717905	16171978.96
51095612	16171939.7
1429621	16170780.93
12011295	16169691.36
96177924	16169025.88
53884028	16168446.49
69060189	16166433.34
50599224	16165261.8
3281443	16163659.23
33820756	16163494.27
5208812	16163042.13
35859947	16162960.72
25546575	16162486.06
20927206	16161836.76
51593143	16160701.2
99972712	16159726.25
8290930	16159479.16
25573920	16158557.95
83136081	16158491.07
47846530	16158106.26
49940379	16157132.08
40168577	16155853.21
68296835	16154985.73
6587257	16154962.93
87261628	16154825.29
60473047	16154584.97
29781665	16152007.11
51442784	16151024.27
81676546	16149375.18
6332105	16149339.88
61752005	16148975.5
86600613	16147534.86
9658744	16147232.72
58685565	16147020.71
33934856	16146317.06
89440229	16146056.52
92044940	16145599.2
81327432	16144971.98
28518769	16144692.65
17786912	16144328.16
91972623	16143558.33
61388658	16143292.6
4393436	16143265.64
86225996	16143148.12
58125046	16142826.93
72977390	16141460.95
56991660	16141229.85
75321147	16139879.52
96334853	16139070.9
53251157	16138333.95
80681694	16137321.44
2207144	16133215.39
39205225	16132736.55
44934809	16131148.89
71486361	16129574.16
64966252	16129527.54
8473579	16129417.16
79945941	16128734.75
23001430	16128279.32
42239944	16125911.6
86653524	16125670.62
97472026	16124293.54
76362245	16123753.7
14806234	16123592.55
70136785	16122795.77
34857618	16121931.12
1266366	16121586.18
47139629	16121515.73
37732972	16120166.41
79088790	16119465.93
72679649	16119123
76273632	16118091.96
76251180	16117818.89
45412914	16116772.31
54357455	16116312.64
86209432	16115434.08
1313179	16115267.73
65383974	16114330.92
72993499	16113935.1
72366259	16113893.49
47109792	16113856.83
63660300	16113512.53
31960430	16113133.63
83248765	16113092.52
19936691	16112807.46
46622406	16112522.8
40717159	16111811.55
76228241	16109090.04
43521928	16108002.72
18547381	16106046.64
42227664	16105401.9
42673371	16105061.04
38927694	16104022.8
5071389	16102902.58
41818596	16101806.22
22072802	16101154.32
77874944	16099426.65
98945795	16099241.79
77073932	16098936.85
74155932	16096579.23
94072298	16096196.45
7894841	16095817.74
67824085	16095206.29
13381387	16094570.32
99307083	16094512.22
83631522	16092717.01
11791229	16092662.64
72473179	16091960.7
19193550	16091464.71
62595929	16091012.2
56026567	16089684.16
91941742	16088874.56
15727432	16087971.17
58216041	16086779.95
30174336	16085377.45
76063623	16084736.56
14510692	16083362.26
4992816	16083039.9
16351241	16082837.49
57486356	16081468.26
556658	16080305.63
78527781	16079890.98
72348672	16079771.24
64568276	16079665.08
68079606	16079661.42
39326810	16078151.4
89902401	16077101.84
86467379	16075581.63
58194678	16075160.51
11110871	16074690.68
60516832	16072441.95
36609890	16072347.66
14474779	16071895.82
93585381	16071574.94
48216422	16071086.7
26817799	16070917.64
30954223	16069856.99
43609061	16069590.8
24455027	16069258.52
40624469	16068025.68
26994451	16067972.25
26185967	16067931.2
25413052	16067709.5
64747559	16066875.55
15741648	16066273.84
463053	16066214.01
78062911	16064700.11
98193508	16064435.37
14538640	16061961.35
69339398	16061819.6
94546700	16059861.45
79107025	16056647.46
8147343	16055773.14
15973134	16054784.66
27548924	16054139.94
99621671	16053952.39
58989654	16053661.84
60234815	16053532.32
93028429	16053316.07
44807899	16052951.4
24274407	16052295
50729024	16051967.51
87393004	16051592.16
5893142	16051464.6
42091657	16051190.95
29259370	16050935.74
11535243	16050072.11
75762909	16049951.34
16850097	16049773.4
39059462	16048053.98
97313609	16046092.36
37420265	16045523.23
30726600	16045479
34419582	16045320.51
19888125	16043905.59
59110060	16042277.04
78662593	16041681.91
70634699	16041645.79
42807982	16039893.67
74333767	16039715.29
34991516	16039696.23
31149114	16039691.94
94632673	16039541.52
87476301	16039507.68
64087644	16038756.81
95710055	16038696.85
35232320	16037724.12
12717630	16037441.05
20085253	16036643.53
29501524	16036635.94
60250571	16036317
47239831	16032947.4
82891707	16032869.17
64004754	16032057.29
32252175	16031125.57
67955964	16030255.96
26721380	16029217.29
34587633	16027399.93
27133026	16026886.82
99873969	16026851.98
4803568	16026725.47
47768703	16024151.94
90720799	16023329.68
50200903	16022453.76
77479835	16022258.5
25202364	16021917.32
21090033	16021845.17
27474562	16021147.4
91886161	16020831.69
61739001	16020781.64
99949621	16020542.52
54353968	16019774.44
68672759	16018981.94
34029615	16018964.78
6178359	16018432.54
4011685	16018271.24
65421877	16017856.03
83394450	16017654.42
19801671	16016891.42
92015667	16016509.71
94599660	16016312.13
14891003	16014419.13
89260612	16012639.72
827870	16012007.04
22711962	16011395.24
59184032	16010615.15
84655529	16010066.37
67342782	16010031.24
84453352	16009733.45
58910029	16009445.12
7940041	16007637.54
78821346	16006398.39
76069390	16005570.45
88408023	16005345.92
17176756	16003702.29
81801151	16003423.67
12594369	16002834.88
36822080	16001786.06
50538085	16001503.09
80651854	16000205.67
32618526	16000023.94
67284979	15999527.91
15459068	15999381.57
13605883	15998004.64
4487566	15997106.32
46463151	15995336.05
26522134	15995213.84
19447713	15995018.72
84202312	15994704.33
88086740	15994472.88
2141306	15993405.35
3746683	15991625.56
24096117	15990983.8
87465105	15990752.58
43930207	15990655.6
29318307	15990216.02
77875134	15989605.39
72110394	15989429.87
65811695	15988408.86
74041683	15988113
15242716	15988083.66
92089068	15987807.78
12597007	15987022.64
88613584	15986480.87
21560356	15984183.11
43244725	15983686.18
71479664	15981708.97
65596944	15978796.29
9285425	15978068.18
46730885	15977566.99
24847159	15976444.91
93748830	15973626.77
35266095	15973107.85
14442437	15972477.94
45014505	15971869.91
57145139	15971806.88
11447000	15971441.13
88414660	15971160.81
81417973	15965757.26
42905885	15965203.43
91265409	15964823.24
53709204	15964183.09
59151129	15964029.6
41507883	15963819.86
50818843	15963724.35
42830481	15963572.71
19797931	15963536.78
66475331	15962755.8
90489022	15962002.55
66349524	15960243.73
7965897	15958893.61
97266109	15958843.46
4490895	15958610.64
87197367	15957435.1
68055186	15956343.41
88707901	15955874.77
74325493	15954828
36625676	15952448.58
63888784	15952314.51
92047127	15951000.65
25836009	15950902.88
14837088	15950321.35
35539620	15949422.76
35911549	15949407.33
75793531	15949101.56
42572829	15948603.92
60151524	15946390.43
73045382	15945169.05
82402856	15944206.22
30857193	15943212.4
26196790	15941679.41
79597909	15941441.79
70130937	15940351.2
75291369	15939615.53
11044145	15939394.81
46110999	15939019.45
85534956	15938616.66
99159	15938111.6
33073032	15937919.96
87319078	15937074.85
81698058	15936505.62
53596806	15936501.4
37709207	15936352.87
43076877	15935739
92614952	15935444.4
8831306	15932453.31
2791871	15932248.81
53920004	15932085.95
73933227	15930141.6
18648189	15930070.78
38669118	15929758.9
58443472	15928022.36
16257818	15927849.85
30227682	15927815.91
5346700	15927552.82
38061652	15927011.88
73461385	15926244.77
59932581	15924799.26
43894643	15923068.84
68270529	15922954.78
5603056	15922764.22
102142	15921868.3
59924359	15921712.46
33530845	15920959.13
34805840	15920891.19
80170528	15920684.92
18971153	15920564.21
32432662	15920404.98
3362608	15920180.97
89106209	15918745.84
62077443	15917598.76
40196708	15917383.22
22373917	15916547.58
52469518	15916418
25927304	15916315.17
44364105	15916300.33
68758779	15916288.71
15341251	15915901.54
19486429	15915388.47
19572809	15914904.69
60150078	15914453.53
49846032	15913917.73
1275554	15913698.56
59918743	15913485.51
1112554	15912847.06
98018976	15912612.87
87498587	15912109.09
96386907	15911753.52
13305664	15911193.48
97713487	15910494.82
78893641	15909482.04
94621766	15909462.24
79498092	15909311.35
80350543	15908939.9
71621006	15908350.73
64511551	15906299.36
74905572	15906081.88
65613630	15904759.91
71729218	15904525.76
74614857	15904202.46
36350744	15902674.35
45964000	15902481.32
59595511	15902231.92
26214550	15901874.47
59088643	15901757.3
8262245	15901578.77
39928376	15901225.44
77042180	15900750.54
37314464	15900699.77
58074585	15899917.05
90514944	15899837.24
88681811	15899487.27
81787789	15898898.82
36116086	15898613.67
12224942	15897739.8
36130377	15897434.32
82431026	15897189.29
8023990	15896750.05
43671527	15895683.36
25558026	15895244.23
43528048	15894284.98
94981068	15892216.48
75512940	15891352.07
73871430	15891144.81
36896555	15890659.5
30617510	15889960.18
53830826	15889804.65
17799485	15889471.81
91834809	15888416.5
7583404	15887996.04
11560051	15887476.19
61662337	15886977.93
73737658	15886699.29
20870483	15886624.68
28595667	15886420.1
25097428	15884618.27
53285177	15884505.96
85346775	15883245.07
93471619	15882864.64
81944960	15882775.32
14503168	15881871.21
90428373	15881315.88
44479818	15880753.7
1856913	15879862.57
99213539	15879417.25
9093316	15879344.85
29970387	15877893.06
59716376	15877232.96
83422124	15876122.09
91066765	15873914.8
96057584	15872665.02
64230916	15872559.16
25579781	15871702.92
39133742	15868742.16
29692387	15867939.8
41411839	15867761.12
43195431	15867256.08
50215868	15866729.89
57433372	15865984.92
63439475	15865327.1
60910665	15865029.1
77995082	15864914.26
90800476	15864385.48
85013032	15864329.06
46339917	15863342.28
52818342	15862690.92
19764112	15862554.64
11176062	15861638.96
69332075	15860110.32
45664016	15860063.08
74682796	15859036.52
9583818	15858025.92
27749773	15857989.33
27141508	15856586
70065830	15855694.31
29202439	15855692.13
18048028	15855667.51
92086787	15854941.12
65684628	15853743.27
37402191	15852143.64
26470386	15849975.8
62762190	15849793.33
73167331	15849069.81
16380292	15848859.7
31084175	15848596.12
21618902	15846380.69
87941797	15845983.63
56209722	15845454.64
38066529	15845014.85
16776911	15842096.43
37225019	15841951.94
36408345	15841396.9
45733337	15840224.85
52353327	15840186.4
30637229	15839744.57
44035781	15839741.43
32635278	15838943.56
69039418	15838378.17
28029499	15837734.31
47538632	15837628.53
80256902	15837086.64
87110025	15836904.66
82998993	15836041
83401062	15835786.97
60673781	15834639.84
54690961	15833721.08
77024717	15832448.28
44017585	15830738.36
66992265	15830696.78
43736373	15830429.01
64501429	15829309.43
38078990	15828905.69
49037509	15828577.63
55318849	15828234.75
81402691	15827750.28
86954262	15827359.98
83315583	15827249.13
89353377	15827092.87
47681970	15826873.52
82642954	15825636.63
92226706	15825122.28
95364004	15824769.84
24191796	15823739.54
85909671	15823681.59
4372185	15823230.58
94894456	15821495.16
31364249	15820393.34
62036469	15819437.91
92070957	15819234.52
62670127	15818584.1
28006503	15817509.24
48367141	15817232.78
15304718	15816901.34
53631417	15816617.26
59887103	15815860.71
55389393	15815650.17
89519938	15814900.11
12676614	15814867.84
28432153	15814740.7
81278718	15814616.55
55619745	15813764.73
68140367	15813436.8
92148422	15813183.03
92665475	15812514.65
46286462	15812024.88
81539856	15811898.56
35855319	15810325.63
39773773	15809649.72
9238958	15809149.34
37120175	15808792.68
13707264	15808774.6
18988471	15808773.28
54941029	15808631.16
96985712	15806625.47
69495191	15804648.61
87984280	15804623.65
91382413	15804282.84
78133368	15803646.4
96908389	15803434.26
32643182	15802764.15
58114092	15802573.36
1922856	15802308.88
36236205	15801598.04
19019827	15801505.18
19372390	15801288.07
42510552	15801207.84
51730623	15800792.84
24305052	15799451.51
6703855	15799100.33
94660493	15797915.9
20681189	15797772.82
92459971	15797763.57
81721027	15796798.59
87384175	15796252.68
55638639	15796237.88
34959830	15796229.58
30418484	15796159.65
16932740	15795962.49
13053586	15795569.94
17713958	15793431.32
44839353	15792850.78
51329503	15792553.66
56985343	15790738.46
9097824	15790334.98
36703273	15789535.73
35317714	15788640.14
21517800	15788018.51
80644763	15786157.54
47801954	15785714.16
27753644	15785470.82
4427410	15785253.4
98342412	15784405.74
84284873	15783026.44
18885967	15782863.29
26181855	15782158.31
58683181	15782026.91
71388614	15781892.84
41849895	15780564.55
83334509	15779733.68
35488723	15779535.18
92413814	15779390.76
14485386	15779268.2
32498215	15778913.5
58863120	15777030.44
71495902	15776832.12
7770783	15776553
63638921	15776008.01
69895903	15774447.81
64976698	15773095.8
24306510	15772841.3
55895704	15772010.37
98130871	15771393.35
30624469	15771119.76
34757688	15771046.69
3121002	15770888.59
66692060	15770835.82
11773567	15770791.76
65492875	15769756.22
93547929	15769667.54
9606628	15769398.94
57244381	15769300.83
81214359	15769239.5
91213319	15768667.53
60272216	15767729.32
95560612	15767702.13
60409149	15766837.96
18259450	15765781.26
19724399	15765522.78
37412099	15765384.83
84809495	15764916.89
95468708	15764645.52
32048567	15764426.82
92063892	15764273.43
9498389	15763864.69
76250517	15763719.35
59547655	15763312.15
68853210	15763276.81
31888009	15762906.16
17314060	15762491.04
39736830	15762297.75
29973346	15761789.24
6054609	15761633.28
14914502	15760895.01
57017754	15760659.7
53763538	15759188.24
33437882	15758987.6
33026627	15758303.88
34119535	15755982.34
69599573	15754983.96
53173334	15754983.05
52936739	15754823.38
7573033	15753338.7
20370469	15752906.69
33485976	15752731.72
74815622	15752451.78
70580930	15751095.96
56109978	15750378.16
75737395	15749389
16451917	15748512.68
42869330	15748227.3
75054616	15746654.82
